Name,Age,Occupation,PAN_Card,Aadhar_Card,Bank_Account_No,Marital_Status,Children (Yes/No),Reported_Income,Interest_Income,Business_Income,Capital_Gains,Other_Income,Educational_Expenses,Healthcare_Costs,Lifestyle_Expenditure,Other_Expenses,Bank_Debited,Credit_Card_Debited,Actual_Income
Name7447,40,Salaried,PAN7447X,Aadhar7447,BankAcc7447,Married,No,1603941,160394,320788,0,0,128315,112276,192473,160394,80197,48118,1716153
Name7448,86,Salaried,PAN7448X,Aadhar7448,BankAcc7448,Married,No,1223114,122311,244623,0,183467,97849,85618,0,122311,0,36693,1335326
Name7449,95,Self-employed,PAN7449X,Aadhar7449,BankAcc7449,Married,Yes,1081633,108163,216327,0,0,86531,75714,129796,108163,54082,32449,1193845
Name7450,27,Salaried,PAN7450X,Aadhar7450,BankAcc7450,Married,Yes,268552,26855,53710,0,40283,21484,18799,32226,26855,13428,8057,380764
Name7451,58,Salaried,PAN7451X,Aadhar7451,BankAcc7451,Married,Yes,1427730,142773,285546,71386,0,114218,0,171328,0,0,42832,1539942
Name7452,78,Salaried,PAN7452X,Aadhar7452,BankAcc7452,Single,No,289586,28959,57917,14479,43438,23167,0,34750,28959,14479,8688,401798
Name7453,20,Salaried,PAN7453X,Aadhar7453,BankAcc7453,Married,Yes,1817792,181779,0,0,272669,0,127245,218135,181779,90890,54534,1930004
Name7454,47,Self-employed,PAN7454X,Aadhar7454,BankAcc7454,Single,Yes,1157889,115789,231578,0,0,92631,81052,138947,115789,0,34737,1270101
Name7455,55,Salaried,PAN7455X,Aadhar7455,BankAcc7455,Single,Yes,150265,15026,0,7513,22540,12021,10519,18032,0,7513,4508,262477
Name7456,84,Business,PAN7456X,Aadhar7456,BankAcc7456,Married,Yes,928265,92826,185653,46413,139240,74261,64979,111392,92826,46413,27848,1040477
Name7457,93,Business,PAN7457X,Aadhar7457,BankAcc7457,Single,Yes,1075800,0,215160,53790,0,86064,75306,129096,107580,0,32274,1188012
Name7458,85,Salaried,PAN7458X,Aadhar7458,BankAcc7458,Single,No,1155750,115575,231150,57788,0,92460,80903,138690,115575,57788,34672,1267962
Name7459,55,Self-employed,PAN7459X,Aadhar7459,BankAcc7459,Single,Yes,735164,73516,0,0,0,58813,0,88220,73516,0,22055,847376
Name7460,32,Self-employed,PAN7460X,Aadhar7460,BankAcc7460,Single,Yes,218360,21836,43672,0,0,17469,15285,26203,21836,10918,6551,330572
Name7461,29,Self-employed,PAN7461X,Aadhar7461,BankAcc7461,Single,Yes,1135061,113506,227012,0,170259,90805,79454,136207,113506,56753,34052,1247273
Name7462,78,Business,PAN7462X,Aadhar7462,BankAcc7462,Married,No,85949,8595,17190,4297,12892,6876,6016,0,8595,4297,2578,198161
Name7463,55,Salaried,PAN7463X,Aadhar7463,BankAcc7463,Married,Yes,855826,85583,171165,0,128374,0,59908,0,0,42791,25675,968038
Name7464,53,Business,PAN7464X,Aadhar7464,BankAcc7464,Single,Yes,515213,51521,103043,25761,77282,0,0,61826,51521,25761,15456,627425
Name7465,82,Business,PAN7465X,Aadhar7465,BankAcc7465,Single,Yes,174078,17408,34816,8704,0,13926,12185,20889,17408,0,5222,286290
Name7466,43,Business,PAN7466X,Aadhar7466,BankAcc7466,Single,No,1324286,132429,264857,66214,198643,105943,92700,158914,132429,66214,39729,1436498
Name7467,32,Self-employed,PAN7467X,Aadhar7467,BankAcc7467,Single,Yes,1158830,115883,231766,0,0,0,81118,139060,0,57942,34765,1271042
Name7468,56,Business,PAN7468X,Aadhar7468,BankAcc7468,Married,Yes,240715,24072,0,12036,36107,0,16850,28886,24072,0,7221,352927
Name7469,73,Salaried,PAN7469X,Aadhar7469,BankAcc7469,Married,Yes,975437,0,0,0,146316,78035,0,117052,97544,48772,29263,1087649
Name7470,43,Business,PAN7470X,Aadhar7470,BankAcc7470,Married,No,153924,15392,0,7696,23089,12314,10775,18471,15392,7696,4618,266136
Name7471,40,Self-employed,PAN7471X,Aadhar7471,BankAcc7471,Single,Yes,1940908,194091,0,97045,291136,155273,135864,232909,0,97045,58227,2053120
Name7472,95,Self-employed,PAN7472X,Aadhar7472,BankAcc7472,Single,No,1657940,0,0,82897,248691,132635,116056,198953,165794,82897,49738,1770152
Name7473,100,Salaried,PAN7473X,Aadhar7473,BankAcc7473,Married,Yes,1743418,174342,348684,0,261513,139473,122039,209210,0,87171,52303,1855630
Name7474,81,Business,PAN7474X,Aadhar7474,BankAcc7474,Married,No,969673,96967,193935,48484,145451,77574,67877,116361,96967,48484,29090,1081885
Name7475,72,Self-employed,PAN7475X,Aadhar7475,BankAcc7475,Married,Yes,762435,76244,152487,0,114365,0,53370,91492,76244,38122,22873,874647
Name7476,44,Salaried,PAN7476X,Aadhar7476,BankAcc7476,Married,Yes,1953948,195395,0,0,293092,156316,136776,234474,195395,97697,58618,2066160
Name7477,91,Self-employed,PAN7477X,Aadhar7477,BankAcc7477,Married,No,355592,35559,0,17780,53339,28447,24891,0,0,17780,10668,467804
Name7478,99,Salaried,PAN7478X,Aadhar7478,BankAcc7478,Married,Yes,854146,85415,170829,42707,128122,0,59790,102498,85415,42707,25624,966358
Name7479,87,Self-employed,PAN7479X,Aadhar7479,BankAcc7479,Single,Yes,491887,49189,98377,0,73783,39351,34432,59026,49189,24594,14757,604099
Name7480,37,Salaried,PAN7480X,Aadhar7480,BankAcc7480,Single,Yes,1893464,0,378693,94673,284020,151477,132542,227216,189346,94673,56804,2005676
Name7481,87,Self-employed,PAN7481X,Aadhar7481,BankAcc7481,Married,Yes,1870245,187024,374049,93512,280537,149620,130917,224429,187024,93512,56107,1982457
Name7482,95,Salaried,PAN7482X,Aadhar7482,BankAcc7482,Married,Yes,1190958,119096,0,59548,0,95277,83367,0,0,59548,35729,1303170
Name7483,86,Business,PAN7483X,Aadhar7483,BankAcc7483,Married,No,1408056,140806,0,70403,211208,112644,98564,0,140806,0,42242,1520268
Name7484,32,Self-employed,PAN7484X,Aadhar7484,BankAcc7484,Married,No,1966741,196674,393348,0,0,157339,137672,236009,196674,98337,59002,2078953
Name7485,52,Salaried,PAN7485X,Aadhar7485,BankAcc7485,Married,Yes,694330,69433,138866,0,104150,0,48603,83320,69433,34716,20830,806542
Name7486,82,Business,PAN7486X,Aadhar7486,BankAcc7486,Single,Yes,1403372,140337,280674,0,0,112270,98236,168405,0,70169,42101,1515584
Name7487,75,Self-employed,PAN7487X,Aadhar7487,BankAcc7487,Single,No,1436174,143617,287235,71809,0,114894,100532,172341,143617,71809,43085,1548386
Name7488,91,Self-employed,PAN7488X,Aadhar7488,BankAcc7488,Married,No,1143985,114398,0,0,171598,0,80079,137278,114398,57199,34320,1256197
Name7489,95,Self-employed,PAN7489X,Aadhar7489,BankAcc7489,Single,No,882625,88262,0,0,132394,70610,61784,105915,0,44131,26479,994837
Name7490,34,Self-employed,PAN7490X,Aadhar7490,BankAcc7490,Single,No,1808413,180841,361683,0,0,144673,126589,217010,180841,0,54252,1920625
Name7491,89,Self-employed,PAN7491X,Aadhar7491,BankAcc7491,Single,No,1504770,0,0,75238,225716,120382,105334,180572,150477,0,45143,1616982
Name7492,95,Self-employed,PAN7492X,Aadhar7492,BankAcc7492,Single,No,780361,78036,156072,39018,117054,62429,54625,93643,0,39018,23411,892573
Name7493,48,Business,PAN7493X,Aadhar7493,BankAcc7493,Single,Yes,525966,0,105193,26298,78895,0,36818,63116,52597,26298,15779,638178
Name7494,21,Self-employed,PAN7494X,Aadhar7494,BankAcc7494,Single,No,1724221,172422,344844,0,0,137938,120695,206907,172422,0,51727,1836433
Name7495,94,Self-employed,PAN7495X,Aadhar7495,BankAcc7495,Single,No,528335,52834,0,26417,79250,42267,36983,63400,52834,26417,15850,640547
Name7496,76,Salaried,PAN7496X,Aadhar7496,BankAcc7496,Single,Yes,1708963,170896,341793,85448,0,136717,119627,205076,170896,85448,51269,1821175
Name7497,65,Salaried,PAN7497X,Aadhar7497,BankAcc7497,Single,No,1460359,146036,0,73018,219054,0,102225,0,0,73018,43811,1572571
Name7498,58,Business,PAN7498X,Aadhar7498,BankAcc7498,Single,No,1341893,134189,268379,0,201284,107351,93933,161027,134189,67095,40257,1454105
Name7499,99,Self-employed,PAN7499X,Aadhar7499,BankAcc7499,Single,No,587057,58706,117411,0,88059,46965,41094,0,58706,29353,17612,699269
Name7500,35,Salaried,PAN7500X,Aadhar7500,BankAcc7500,Single,No,844896,0,168979,0,126734,67592,59143,101388,84490,42245,25347,957108
Name7501,84,Salaried,PAN7501X,Aadhar7501,BankAcc7501,Single,No,1758665,175866,351733,87933,263800,0,123107,0,0,87933,52760,1870877
Name7502,54,Business,PAN7502X,Aadhar7502,BankAcc7502,Single,No,1082109,0,0,0,162316,86569,75748,129853,108211,54105,32463,1194321
Name7503,65,Salaried,PAN7503X,Aadhar7503,BankAcc7503,Married,Yes,525304,52530,0,26265,78796,0,36771,63036,52530,26265,15759,637516
Name7504,86,Business,PAN7504X,Aadhar7504,BankAcc7504,Single,No,1874196,187420,0,93710,281129,0,131194,224904,187420,,56226,1986408
Name7505,76,Self-employed,PAN7505X,Aadhar7505,BankAcc7505,Married,Yes,385125,38512,77025,0,57769,30810,0,46215,38512,0,11554,497337
Name7506,62,Salaried,PAN7506X,Aadhar7506,BankAcc7506,Single,Yes,856937,85694,0,0,0,68555,0,102832,0,42847,25708,969149
Name7507,91,Self-employed,PAN7507X,Aadhar7507,BankAcc7507,Single,Yes,457549,45755,0,22877,68632,36604,32028,0,0,22877,13726,569761
Name7508,26,Self-employed,PAN7508X,Aadhar7508,BankAcc7508,Single,No,1137028,113703,227406,56851,170554,90962,79592,136443,0,56851,34111,1249240
Name7509,38,Business,PAN7509X,Aadhar7509,BankAcc7509,Single,Yes,137705,13770,27541,0,20656,0,0,16525,13770,6885,4131,249917
Name7510,52,Business,PAN7510X,Aadhar7510,BankAcc7510,Single,Yes,1277256,127726,255451,0,191588,102180,89408,153271,127726,63863,38318,1389468
Name7511,40,Self-employed,PAN7511X,Aadhar7511,BankAcc7511,Single,No,1465251,146525,293050,73263,219788,117220,102568,175830,146525,73263,43958,1577463
Name7512,68,Business,PAN7512X,Aadhar7512,BankAcc7512,Single,No,585688,58569,117138,0,0,46855,40998,70283,58569,29284,17571,697900
Name7513,85,Self-employed,PAN7513X,Aadhar7513,BankAcc7513,Single,No,756581,75658,151316,0,113487,60526,52961,90790,75658,37829,22697,868793
Name7514,39,Business,PAN7514X,Aadhar7514,BankAcc7514,Married,No,1892865,189286,378573,94643,283930,151429,132501,227144,189286,94643,56786,2005077
Name7515,79,Salaried,PAN7515X,Aadhar7515,BankAcc7515,Single,No,634925,0,0,31746,95239,0,44445,76191,63492,31746,19048,747137
Name7516,67,Self-employed,PAN7516X,Aadhar7516,BankAcc7516,Married,Yes,217284,21728,0,10864,32593,17383,15210,0,21728,10864,6519,329496
Name7517,92,Salaried,PAN7517X,Aadhar7517,BankAcc7517,Single,No,306313,30631,61263,15316,45947,0,0,36758,0,15316,9189,418525
Name7518,60,Self-employed,PAN7518X,Aadhar7518,BankAcc7518,Single,No,582043,58204,116409,29102,87306,46563,40743,0,58204,29102,17461,694255
Name7519,100,Salaried,PAN7519X,Aadhar7519,BankAcc7519,Married,Yes,1705146,170515,,85257,0,136412,119360,0,170515,85257,51154,1817358
Name7520,81,Business,PAN7520X,Aadhar7520,BankAcc7520,Married,No,477660,47766,95532,23883,71649,38213,33436,57319,47766,23883,14330,589872
Name7521,89,Self-employed,PAN7521X,Aadhar7521,BankAcc7521,Married,Yes,1160390,116039,232078,58020,174058,92831,81227,139247,0,58020,34812,1272602
Name7522,68,Self-employed,PAN7522X,Aadhar7522,BankAcc7522,Single,Yes,1867897,186790,0,0,280185,149432,130753,0,186790,93395,56037,1980109
Name7523,83,Self-employed,PAN7523X,Aadhar7523,BankAcc7523,Single,Yes,1793955,179396,358791,89698,269093,143516,125577,0,179396,89698,53819,1906167
Name7524,32,Business,PAN7524X,Aadhar7524,BankAcc7524,Single,Yes,932782,93278,186556,46639,139917,74623,65295,0,0,46639,27983,1044994
Name7525,99,Self-employed,PAN7525X,Aadhar7525,BankAcc7525,Single,Yes,931969,93197,186394,46598,139795,74558,65238,111836,93197,46598,27959,1044181
Name7526,93,Self-employed,PAN7526X,Aadhar7526,BankAcc7526,Married,No,1466779,146678,293356,0,220017,117342,102675,0,0,73339,44003,1578991
Name7527,58,Self-employed,PAN7527X,Aadhar7527,BankAcc7527,Single,No,889474,88947,177895,0,0,71158,62263,106737,88947,0,26684,1001686
Name7528,64,Self-employed,PAN7528X,Aadhar7528,BankAcc7528,Single,Yes,127850,0,25570,6392,19178,10228,8950,0,12785,6392,3836,240062
Name7529,25,Business,PAN7529X,Aadhar7529,BankAcc7529,Single,Yes,1567612,156761,313522,78381,235142,125409,0,188113,0,78381,47028,1679824
Name7530,27,Self-employed,PAN7530X,Aadhar7530,BankAcc7530,Married,Yes,195441,19544,39088,9772,0,0,13681,23453,19544,9772,5863,307653
Name7531,30,Self-employed,PAN7531X,Aadhar7531,BankAcc7531,Single,Yes,1225132,122513,0,0,183770,0,85759,147016,122513,61257,36754,1337344
Name7532,21,Business,PAN7532X,Aadhar7532,BankAcc7532,Married,No,107338,10734,21468,5367,16101,8587,7514,12881,0,5367,3220,219550
Name7533,27,Self-employed,PAN7533X,Aadhar7533,BankAcc7533,Married,No,134602,13460,0,6730,20190,10768,9422,16152,0,6730,4038,246814
Name7534,33,Business,PAN7534X,Aadhar7534,BankAcc7534,Married,No,448119,44812,89624,0,67218,35850,31368,53774,44812,22406,13444,560331
Name7535,51,Business,PAN7535X,Aadhar7535,BankAcc7535,Single,No,1870443,187044,0,0,280566,0,130931,224453,0,93522,56113,1982655
Name7536,64,Self-employed,PAN7536X,Aadhar7536,BankAcc7536,Single,Yes,782330,78233,156466,0,117350,62586,54763,93880,78233,39116,23470,894542
Name7537,61,Salaried,PAN7537X,Aadhar7537,BankAcc7537,Single,Yes,1817406,181741,0,90870,0,0,0,218089,0,90870,54522,1929618
Name7538,71,Self-employed,PAN7538X,Aadhar7538,BankAcc7538,Married,Yes,721204,72120,144241,36060,108181,57696,50484,86544,72120,0,21636,833416
Name7539,93,Business,PAN7539X,Aadhar7539,BankAcc7539,Single,Yes,104271,10427,20854,5214,15641,8342,7299,12513,10427,5214,3128,216483
Name7540,30,Self-employed,PAN7540X,Aadhar7540,BankAcc7540,Single,Yes,558449,55845,0,27922,83767,44676,0,67014,0,27922,16753,670661
Name7541,20,Self-employed,PAN7541X,Aadhar7541,BankAcc7541,Married,No,1538765,153876,307753,0,230815,123101,107714,184652,153876,76938,46163,1650977
Name7542,67,Salaried,PAN7542X,Aadhar7542,BankAcc7542,Single,Yes,1986263,198626,397253,99313,0,158901,139038,238352,0,99313,0,2098475
Name7543,41,Self-employed,PAN7543X,Aadhar7543,BankAcc7543,Single,No,1659165,165916,331833,0,248875,132733,116142,199100,165916,82958,49775,1771377
Name7544,98,Salaried,PAN7544X,Aadhar7544,BankAcc7544,Single,No,434850,43485,86970,0,65228,34788,30440,52182,43485,21742,13046,547062
Name7545,99,Business,PAN7545X,Aadhar7545,BankAcc7545,Married,Yes,1431659,0,286332,71583,214749,0,100216,171799,143166,71583,42950,1543871
Name7546,82,Self-employed,PAN7546X,Aadhar7546,BankAcc7546,Single,No,1351359,135136,270272,67568,202704,108109,94595,162163,135136,0,40541,1463571
Name7547,56,Business,PAN7547X,Aadhar7547,BankAcc7547,Single,Yes,1556889,155689,0,0,233533,124551,0,186827,155689,77844,46707,1669101
Name7548,89,Self-employed,PAN7548X,Aadhar7548,BankAcc7548,Single,Yes,1831631,183163,366326,0,274745,0,128214,219796,183163,91582,54949,1943843
Name7549,77,Salaried,PAN7549X,Aadhar7549,BankAcc7549,Single,Yes,1150738,115074,230148,57537,0,92059,80552,138089,115074,57537,34522,1262950
Name7550,81,Business,PAN7550X,Aadhar7550,BankAcc7550,Married,Yes,128183,12818,25637,0,19227,0,8973,15382,12818,6409,3845,240395
Name7551,67,Salaried,PAN7551X,Aadhar7551,BankAcc7551,Married,No,1488632,148863,0,74432,223295,119091,104204,0,148863,74432,44659,1600844
Name7552,24,Self-employed,PAN7552X,Aadhar7552,BankAcc7552,Single,Yes,873261,87326,174652,0,130989,69861,61128,104791,0,43663,26198,985473
Name7553,99,Business,PAN7553X,Aadhar7553,BankAcc7553,Married,No,1992344,199234,398469,0,298852,159388,139464,0,0,99617,0,2104556
Name7554,22,Business,PAN7554X,Aadhar7554,BankAcc7554,Single,No,616442,61644,123288,30822,0,49315,0,0,0,30822,18493,728654
Name7555,61,Self-employed,PAN7555X,Aadhar7555,BankAcc7555,Married,Yes,1431792,143179,286358,0,214769,114543,100225,171815,0,71590,42954,1544004
Name7556,70,Self-employed,PAN7556X,Aadhar7556,BankAcc7556,Married,No,668698,66870,0,33435,100305,53496,46809,80244,66870,33435,20061,780910
Name7557,91,Salaried,PAN7557X,Aadhar7557,BankAcc7557,Single,No,1526928,152693,305386,76346,229039,122154,0,183231,152693,76346,45808,1639140
Name7558,81,Self-employed,PAN7558X,Aadhar7558,BankAcc7558,Single,Yes,1803528,180353,360706,90176,270529,144282,126247,216423,180353,90176,54106,1915740
Name7559,48,Business,PAN7559X,Aadhar7559,BankAcc7559,Single,Yes,899256,89926,179851,44963,134888,71940,62948,107911,89926,44963,26978,1011468
Name7560,58,Self-employed,PAN7560X,Aadhar7560,BankAcc7560,Single,No,95285,9528,19057,0,14293,7623,6670,0,0,4764,2859,207497
Name7561,68,Business,PAN7561X,Aadhar7561,BankAcc7561,Single,No,94479,0,18896,4724,14172,7558,6614,11337,9448,4724,2834,206691
Name7562,36,Business,PAN7562X,Aadhar7562,BankAcc7562,Married,No,922894,92289,0,0,138434,73832,64603,110747,92289,46145,27687,1035106
Name7563,99,Business,PAN7563X,Aadhar7563,BankAcc7563,Married,Yes,547070,54707,109414,27354,0,43766,38295,65648,54707,27354,16412,659282
Name7564,59,Self-employed,PAN7564X,Aadhar7564,BankAcc7564,Married,No,1562264,0,0,78113,234340,124981,109358,0,156226,78113,46868,1674476
Name7565,83,Business,PAN7565X,Aadhar7565,BankAcc7565,Single,Yes,1797600,179760,0,89880,0,143808,125832,215712,0,89880,53928,1909812
Name7566,62,Salaried,PAN7566X,Aadhar7566,BankAcc7566,Married,Yes,228341,22834,45668,11417,34251,18267,15984,27401,22834,11417,,340553
Name7567,31,Self-employed,PAN7567X,Aadhar7567,BankAcc7567,Married,No,320911,32091,64182,0,0,25673,0,38509,32091,16046,9627,433123
Name7568,53,Salaried,PAN7568X,Aadhar7568,BankAcc7568,Single,No,847972,0,169594,42399,127196,0,59358,101757,84797,42399,25439,960184
Name7569,66,Salaried,PAN7569X,Aadhar7569,BankAcc7569,Married,No,270863,27086,54173,13543,40629,21669,18960,0,27086,13543,8126,383075
Name7570,54,Self-employed,PAN7570X,Aadhar7570,BankAcc7570,Married,Yes,155275,0,0,0,0,12422,10869,18633,0,7764,4658,267487
Name7571,79,Business,PAN7571X,Aadhar7571,BankAcc7571,Married,No,982357,0,196471,0,147354,78589,68765,0,98236,49118,29471,1094569
Name7572,27,Business,PAN7572X,Aadhar7572,BankAcc7572,Married,Yes,381418,38142,76284,19071,57213,0,26699,0,38142,19071,11443,493630
Name7573,59,Self-employed,PAN7573X,Aadhar7573,BankAcc7573,Single,Yes,32095,0,0,0,4814,2568,2247,,0,1605,963,144307
Name7574,35,Self-employed,PAN7574X,Aadhar7574,BankAcc7574,Single,Yes,474946,47495,94989,23747,71242,0,33246,56994,47495,23747,14248,587158
Name7575,22,Business,PAN7575X,Aadhar7575,BankAcc7575,Married,No,1419656,141966,283931,0,212948,113572,99376,170359,141966,,42590,1531868
Name7576,23,Self-employed,PAN7576X,Aadhar7576,BankAcc7576,Single,Yes,1707172,170717,341434,85359,256076,136574,119502,0,170717,85359,0,1819384
Name7577,67,Salaried,PAN7577X,Aadhar7577,BankAcc7577,Single,No,967701,0,193540,48385,145155,77416,0,116124,96770,48385,29031,1079913
Name7578,87,Business,PAN7578X,Aadhar7578,BankAcc7578,Single,No,1497073,149707,299415,74854,224561,119766,104795,179649,149707,74854,44912,1609285
Name7579,42,Salaried,PAN7579X,Aadhar7579,BankAcc7579,Married,Yes,479784,47978,95957,23989,71968,38383,33585,57574,47978,23989,14394,591996
Name7580,54,Business,PAN7580X,Aadhar7580,BankAcc7580,Single,Yes,1700226,170023,340045,0,255034,136018,119016,204027,170023,85011,51007,1812438
Name7581,88,Self-employed,PAN7581X,Aadhar7581,BankAcc7581,Single,Yes,248400,24840,49680,0,37260,19872,17388,29808,0,12420,7452,360612
Name7582,26,Salaried,PAN7582X,Aadhar7582,BankAcc7582,Single,No,247228,24723,49446,12361,37084,19778,17306,29667,0,12361,0,359440
Name7583,50,Business,PAN7583X,Aadhar7583,BankAcc7583,Married,No,781254,78125,156251,39063,117188,0,54688,93750,,39063,23438,893466
Name7584,76,Salaried,PAN7584X,Aadhar7584,BankAcc7584,Single,Yes,1044658,104466,208932,52233,0,0,73126,125359,0,,31340,1156870
Name7585,42,Business,PAN7585X,Aadhar7585,BankAcc7585,Single,No,848861,84886,169772,42443,127329,67909,59420,101863,84886,42443,25466,961073
Name7586,33,Business,PAN7586X,Aadhar7586,BankAcc7586,Single,No,1540595,154060,0,0,0,0,107842,184871,154060,0,46218,1652807
Name7587,99,Business,PAN7587X,Aadhar7587,BankAcc7587,Single,Yes,1271607,0,0,0,190741,101729,89012,0,0,63580,38148,1383819
Name7588,27,Business,PAN7588X,Aadhar7588,BankAcc7588,Married,Yes,1616390,161639,0,0,0,129311,113147,193967,161639,80820,48492,1728602
Name7589,30,Salaried,PAN7589X,Aadhar7589,BankAcc7589,Single,No,822570,82257,164514,0,0,65806,57580,98708,82257,41128,24677,934782
Name7590,61,Business,PAN7590X,Aadhar7590,BankAcc7590,Single,No,55874,0,0,0,8381,4470,0,6705,5587,2794,0,168086
Name7591,81,Business,PAN7591X,Aadhar7591,BankAcc7591,Single,No,223470,22347,0,11174,33520,17878,15643,26816,0,0,6704,335682
Name7592,62,Self-employed,PAN7592X,Aadhar7592,BankAcc7592,Single,Yes,1968571,196857,0,98429,295286,0,137800,236229,196857,98429,59057,2080783
Name7593,81,Business,PAN7593X,Aadhar7593,BankAcc7593,Married,No,429916,42992,85983,21496,64487,34393,0,0,42992,21496,12897,542128
Name7594,99,Salaried,PAN7594X,Aadhar7594,BankAcc7594,Married,No,1982003,0,0,99100,297300,158560,138740,237840,0,99100,59460,2094215
Name7595,49,Salaried,PAN7595X,Aadhar7595,BankAcc7595,Single,Yes,400569,40057,80114,20028,0,32046,28040,48068,0,20028,12017,512781
